checkpoint_interval,config_name,data_recovery_rate_percent,experiment_duration_seconds,items_recovered,items_stored,recovery_time_seconds,replication_factor,run_id,status,store_time_seconds,strategy,timestamp
,Baseline,0.0,0.016257047653198242,0,100,2.384185791015625e-07,,16,SUCCESS,0.0005593299865722656,baseline,2025-12-17T12:54:09.889108
,Baseline,0.0,0.016315221786499023,0,100,2.384185791015625e-07,,17,SUCCESS,0.0004570484161376953,baseline,2025-12-17T12:54:11.910511
,Baseline,0.0,0.011012077331542969,0,100,7.152557373046875e-07,,18,SUCCESS,0.0002827644348144531,baseline,2025-12-17T12:54:13.924578
,Baseline,0.0,0.011678934097290039,0,100,2.384185791015625e-07,,19,SUCCESS,0.0002865791320800781,baseline,2025-12-17T12:54:15.940150
,Baseline,0.0,0.010601997375488281,0,100,2.384185791015625e-07,,20,SUCCESS,0.00036215782165527344,baseline,2025-12-17T12:54:17.953805
15,Checkpoint_15s,100.0,0.15842604637145996,100,100,0.04479265213012695,,1,SUCCESS,0.00038886070251464844,checkpointing,2025-12-17T12:54:18.112314
15,Checkpoint_15s,100.0,0.18439412117004395,100,100,0.06112980842590332,,2,SUCCESS,0.0003807544708251953,checkpointing,2025-12-17T12:54:20.301767
15,Checkpoint_15s,100.0,0.16817712783813477,100,100,0.0493016242980957,,3,SUCCESS,0.00034689903259277344,checkpointing,2025-12-17T12:54:22.474989
15,Checkpoint_15s,100.0,0.1589980125427246,100,100,0.03688335418701172,,4,SUCCESS,0.00037789344787597656,checkpointing,2025-12-17T12:54:24.639054
15,Checkpoint_15s,100.0,0.2269299030303955,100,100,0.06812143325805664,,5,SUCCESS,0.0004031658172607422,checkpointing,2025-12-17T12:54:26.866537
15,Checkpoint_15s,100.0,0.2606818675994873,100,100,0.05369925498962402,,6,SUCCESS,0.0073392391204833984,checkpointing,2025-12-17T12:54:29.132659
15,Checkpoint_15s,100.0,0.1665358543395996,100,100,0.04172492027282715,,7,SUCCESS,0.00048065185546875,checkpointing,2025-12-17T12:54:31.302753
15,Checkpoint_15s,100.0,0.18636322021484375,100,100,0.06006193161010742,,8,SUCCESS,0.00039386749267578125,checkpointing,2025-12-17T12:54:33.494947
15,Checkpoint_15s,100.0,0.24561595916748047,100,100,0.11681413650512695,,9,SUCCESS,0.0003337860107421875,checkpointing,2025-12-17T12:54:35.741191
15,Checkpoint_15s,100.0,0.17394495010375977,100,100,0.053278207778930664,,10,SUCCESS,0.0003962516784667969,checkpointing,2025-12-17T12:54:37.920019
15,Checkpoint_15s,100.0,0.17522788047790527,100,100,0.05607795715332031,,11,SUCCESS,0.00034880638122558594,checkpointing,2025-12-17T12:54:40.098721
15,Checkpoint_15s,100.0,0.16604900360107422,100,100,0.05422258377075195,,12,SUCCESS,0.0003371238708496094,checkpointing,2025-12-17T12:54:42.268104
15,Checkpoint_15s,100.0,0.1649329662322998,100,100,0.04815268516540527,,13,SUCCESS,0.0003895759582519531,checkpointing,2025-12-17T12:54:44.435884
15,Checkpoint_15s,100.0,0.20319604873657227,100,100,0.04970383644104004,,14,SUCCESS,0.0009772777557373047,checkpointing,2025-12-17T12:54:46.644212
15,Checkpoint_15s,100.0,0.1718599796295166,100,100,0.052330970764160156,,15,SUCCESS,0.0003027915954589844,checkpointing,2025-12-17T12:54:48.821148
15,Checkpoint_15s,100.0,0.16924500465393066,100,100,0.0518193244934082,,16,SUCCESS,0.0007135868072509766,checkpointing,2025-12-17T12:54:50.992263
15,Checkpoint_15s,100.0,0.18575119972229004,100,100,0.06299328804016113,,17,SUCCESS,0.0003561973571777344,checkpointing,2025-12-17T12:54:53.182476
15,Checkpoint_15s,100.0,0.15909099578857422,100,100,0.04341626167297363,,18,SUCCESS,0.00033211708068847656,checkpointing,2025-12-17T12:54:55.345543
15,Checkpoint_15s,100.0,0.16128778457641602,100,100,0.04425406455993652,,19,SUCCESS,0.0003490447998046875,checkpointing,2025-12-17T12:54:57.507821
15,Checkpoint_15s,100.0,0.17712903022766113,100,100,0.059145450592041016,,20,SUCCESS,0.0006618499755859375,checkpointing,2025-12-17T12:54:59.689613
30,Checkpoint_30s,100.0,0.16156578063964844,100,100,0.0477142333984375,,1,SUCCESS,0.00032639503479003906,checkpointing,2025-12-17T12:54:59.851287
30,Checkpoint_30s,100.0,0.15843629837036133,100,100,0.04285025596618652,,2,SUCCESS,0.00032711029052734375,checkpointing,2025-12-17T12:55:02.014817
30,Checkpoint_30s,100.0,0.18155503273010254,100,100,0.05180215835571289,,3,SUCCESS,0.0003502368927001953,checkpointing,2025-12-17T12:55:04.200188
30,Checkpoint_30s,100.0,0.18547821044921875,100,100,0.048842668533325195,,4,SUCCESS,0.002048969268798828,checkpointing,2025-12-17T12:55:06.386405
30,Checkpoint_30s,100.0,0.1703169345855713,100,100,0.05452585220336914,,5,SUCCESS,0.000354766845703125,checkpointing,2025-12-17T12:55:08.560960
30,Checkpoint_30s,100.0,0.17453980445861816,100,100,0.05462002754211426,,6,SUCCESS,0.0002951622009277344,checkpointing,2025-12-17T12:55:10.737416
30,Checkpoint_30s,100.0,0.16823410987854004,100,100,0.041059017181396484,,7,SUCCESS,0.0009129047393798828,checkpointing,2025-12-17T12:55:12.910895
30,Checkpoint_30s,100.0,0.15529704093933105,100,100,0.0357358455657959,,8,SUCCESS,0.0003707408905029297,checkpointing,2025-12-17T12:55:15.069024
30,Checkpoint_30s,100.0,0.16311001777648926,100,100,0.044420719146728516,,9,SUCCESS,0.00031065940856933594,checkpointing,2025-12-17T12:55:17.237212
30,Checkpoint_30s,100.0,0.17031383514404297,100,100,0.04983043670654297,,10,SUCCESS,0.0005018711090087891,checkpointing,2025-12-17T12:55:19.411186
30,Checkpoint_30s,100.0,0.16858291625976562,100,100,0.04323148727416992,,11,SUCCESS,0.0005977153778076172,checkpointing,2025-12-17T12:55:21.584874
30,Checkpoint_30s,100.0,0.18129897117614746,100,100,0.04626274108886719,,12,SUCCESS,0.0008661746978759766,checkpointing,2025-12-17T12:55:23.771544
30,Checkpoint_30s,100.0,0.17437005043029785,100,100,0.04608607292175293,,13,SUCCESS,0.0003516674041748047,checkpointing,2025-12-17T12:55:25.951026
30,Checkpoint_30s,100.0,0.18220782279968262,100,100,0.0587613582611084,,14,SUCCESS,0.00046896934509277344,checkpointing,2025-12-17T12:55:28.137819
30,Checkpoint_30s,100.0,0.24216294288635254,100,100,0.05666089057922363,,15,SUCCESS,0.0003764629364013672,checkpointing,2025-12-17T12:55:30.385268
30,Checkpoint_30s,100.0,0.17726588249206543,100,100,0.05779695510864258,,16,SUCCESS,0.0003390312194824219,checkpointing,2025-12-17T12:55:32.567619
30,Checkpoint_30s,100.0,0.15426182746887207,100,100,0.03879594802856445,,17,SUCCESS,0.0004284381866455078,checkpointing,2025-12-17T12:55:34.723533
30,Checkpoint_30s,100.0,0.2843179702758789,100,100,0.041826486587524414,,18,SUCCESS,0.0009834766387939453,checkpointing,2025-12-17T12:55:37.013864
30,Checkpoint_30s,100.0,0.17725110054016113,100,100,0.06251955032348633,,19,SUCCESS,0.0003123283386230469,checkpointing,2025-12-17T12:55:39.194778
30,Checkpoint_30s,100.0,0.17300820350646973,100,100,0.05129718780517578,,20,SUCCESS,0.0003790855407714844,checkpointing,2025-12-17T12:55:41.372869
60,Checkpoint_60s,100.0,0.16871285438537598,100,100,0.05467963218688965,,1,SUCCESS,0.00029349327087402344,checkpointing,2025-12-17T12:55:41.541677
60,Checkpoint_60s,100.0,0.2633509635925293,100,100,0.03943777084350586,,2,SUCCESS,0.00028324127197265625,checkpointing,2025-12-17T12:55:43.810104
60,Checkpoint_60s,100.0,0.1595149040222168,100,100,0.042234182357788086,,3,SUCCESS,0.00029540061950683594,checkpointing,2025-12-17T12:55:45.974707
60,Checkpoint_60s,100.0,0.157304048538208,100,100,0.042998313903808594,,4,SUCCESS,0.0003352165222167969,checkpointing,2025-12-17T12:55:48.132535
60,Checkpoint_60s,100.0,0.20690417289733887,100,100,0.04523420333862305,,5,SUCCESS,0.0003540515899658203,checkpointing,2025-12-17T12:55:50.341610
60,Checkpoint_60s,100.0,0.17699790000915527,100,100,0.05634880065917969,,6,SUCCESS,0.00038933753967285156,checkpointing,2025-12-17T12:55:52.523391
60,Checkpoint_60s,100.0,0.16817116737365723,100,100,0.05055356025695801,,7,SUCCESS,0.00032258033752441406,checkpointing,2025-12-17T12:55:54.696679
60,Checkpoint_60s,100.0,0.18872404098510742,100,100,0.04981851577758789,,8,SUCCESS,0.00733494758605957,checkpointing,2025-12-17T12:55:56.885925
60,Checkpoint_60s,100.0,0.16009998321533203,100,100,0.04259753227233887,,9,SUCCESS,0.0003337860107421875,checkpointing,2025-12-17T12:55:59.051118
60,Checkpoint_60s,100.0,0.1686861515045166,100,100,0.04651451110839844,,10,SUCCESS,0.0003502368927001953,checkpointing,2025-12-17T12:56:01.224972
60,Checkpoint_60s,100.0,0.17789411544799805,100,100,0.06105303764343262,,11,SUCCESS,0.0003476142883300781,checkpointing,2025-12-17T12:56:03.407950
60,Checkpoint_60s,100.0,0.15957283973693848,100,100,0.04158329963684082,,12,SUCCESS,0.00036525726318359375,checkpointing,2025-12-17T12:56:05.572613
60,Checkpoint_60s,100.0,0.16347479820251465,100,100,0.0458681583404541,,13,SUCCESS,0.00034689903259277344,checkpointing,2025-12-17T12:56:07.737138
60,Checkpoint_60s,100.0,0.1824018955230713,100,100,0.06237196922302246,,14,SUCCESS,0.00033402442932128906,checkpointing,2025-12-17T12:56:09.924626
60,Checkpoint_60s,100.0,0.174699068069458,100,100,0.04898977279663086,,15,SUCCESS,0.0003566741943359375,checkpointing,2025-12-17T12:56:12.103971
60,Checkpoint_60s,100.0,0.4406242370605469,100,100,0.045538902282714844,,16,SUCCESS,0.0005068778991699219,checkpointing,2025-12-17T12:56:14.553969
60,Checkpoint_60s,100.0,0.16135406494140625,100,100,0.03976631164550781,,17,SUCCESS,0.00035452842712402344,checkpointing,2025-12-17T12:56:16.717561
60,Checkpoint_60s,100.0,0.15976405143737793,100,100,0.0455014705657959,,18,SUCCESS,0.0002987384796142578,checkpointing,2025-12-17T12:56:18.882050
60,Checkpoint_60s,100.0,0.3035750389099121,100,100,0.16833949089050293,,19,SUCCESS,0.00032258033752441406,checkpointing,2025-12-17T12:56:21.190727
60,Checkpoint_60s,100.0,0.18654298782348633,100,100,0.04198288917541504,,20,SUCCESS,0.0004813671112060547,checkpointing,2025-12-17T12:56:23.379525
120,Checkpoint_120s,100.0,0.15900492668151855,100,100,0.04397273063659668,,1,SUCCESS,0.0003151893615722656,checkpointing,2025-12-17T12:56:23.538762
120,Checkpoint_120s,100.0,0.1790618896484375,100,100,0.057442665100097656,,2,SUCCESS,0.0004050731658935547,checkpointing,2025-12-17T12:56:25.722936
120,Checkpoint_120s,100.0,0.19821715354919434,100,100,0.04916715621948242,,3,SUCCESS,0.0005865097045898438,checkpointing,2025-12-17T12:56:27.926539
120,Checkpoint_120s,100.0,0.16353321075439453,100,100,0.04313349723815918,,4,SUCCESS,0.00039124488830566406,checkpointing,2025-12-17T12:56:30.094274
120,Checkpoint_120s,100.0,0.1759939193725586,100,100,0.05376720428466797,,5,SUCCESS,0.0019767284393310547,checkpointing,2025-12-17T12:56:32.270401
120,Checkpoint_120s,100.0,0.24784421920776367,100,100,0.040453433990478516,,6,SUCCESS,0.0035457611083984375,checkpointing,2025-12-17T12:56:34.518589
120,Checkpoint_120s,100.0,0.16721415519714355,100,100,0.05105018615722656,,7,SUCCESS,0.0003514289855957031,checkpointing,2025-12-17T12:56:36.690918
120,Checkpoint_120s,100.0,0.17841219902038574,100,100,0.05537819862365723,,8,SUCCESS,0.0004780292510986328,checkpointing,2025-12-17T12:56:38.874475
120,Checkpoint_120s,100.0,0.278796911239624,100,100,0.044200897216796875,,9,SUCCESS,0.0003662109375,checkpointing,2025-12-17T12:56:41.159077
120,Checkpoint_120s,100.0,0.18259572982788086,100,100,0.0695350170135498,,10,SUCCESS,0.00032138824462890625,checkpointing,2025-12-17T12:56:43.346684
120,Checkpoint_120s,100.0,0.17024993896484375,100,100,0.0536649227142334,,11,SUCCESS,0.0003190040588378906,checkpointing,2025-12-17T12:56:45.517492
120,Checkpoint_120s,100.0,0.1621417999267578,100,100,0.041188716888427734,,12,SUCCESS,0.00033283233642578125,checkpointing,2025-12-17T12:56:47.684736
120,Checkpoint_120s,100.0,0.16200494766235352,100,100,0.03869915008544922,,13,SUCCESS,0.0004703998565673828,checkpointing,2025-12-17T12:56:49.851918
120,Checkpoint_120s,100.0,0.15525102615356445,100,100,0.036580562591552734,,14,SUCCESS,0.0003540515899658203,checkpointing,2025-12-17T12:56:52.011342
120,Checkpoint_120s,100.0,0.1910107135772705,100,100,0.06339478492736816,,15,SUCCESS,0.0003781318664550781,checkpointing,2025-12-17T12:56:54.206547
120,Checkpoint_120s,100.0,0.16931819915771484,100,100,0.04218912124633789,,16,SUCCESS,0.0004296302795410156,checkpointing,2025-12-17T12:56:56.376881
120,Checkpoint_120s,100.0,0.3211100101470947,100,100,0.06348514556884766,,17,SUCCESS,0.0005199909210205078,checkpointing,2025-12-17T12:56:58.701700
120,Checkpoint_120s,100.0,0.1648099422454834,100,100,0.04878044128417969,,18,SUCCESS,0.0004355907440185547,checkpointing,2025-12-17T12:57:00.870367
120,Checkpoint_120s,100.0,0.17624902725219727,100,100,0.04387331008911133,,19,SUCCESS,0.0006964206695556641,checkpointing,2025-12-17T12:57:03.051703
120,Checkpoint_120s,0.0,0.14553403854370117,0,100,0.028029203414916992,,20,SUCCESS,0.00029659271240234375,checkpointing,2025-12-17T12:57:05.201601
,Replication_F2,100.0,0.1881120204925537,100,100,0.1181790828704834,2,1,SUCCESS,0.00042176246643066406,replication,2025-12-17T12:57:05.389821
,Replication_F2,100.0,0.12546896934509277,100,100,0.11054587364196777,2,2,SUCCESS,0.00038242340087890625,replication,2025-12-17T12:57:07.519163
,Replication_F2,100.0,0.12442231178283691,100,100,0.1138756275177002,2,3,SUCCESS,0.00044083595275878906,replication,2025-12-17T12:57:09.643726
,Replication_F2,100.0,0.11286616325378418,100,100,0.09671807289123535,2,4,SUCCESS,0.0003750324249267578,replication,2025-12-17T12:57:11.758053
,Replication_F2,100.0,0.10539484024047852,100,100,0.0876624584197998,2,5,SUCCESS,0.0004975795745849609,replication,2025-12-17T12:57:13.868579
,Replication_F2,100.0,0.11294293403625488,100,100,0.09384703636169434,2,6,SUCCESS,0.0004382133483886719,replication,2025-12-17T12:57:15.986635
,Replication_F2,100.0,0.13078999519348145,100,100,0.11689186096191406,2,7,SUCCESS,0.00048422813415527344,replication,2025-12-17T12:57:18.117738
,Replication_F2,100.0,0.14155173301696777,100,100,0.10291075706481934,2,8,SUCCESS,0.001138925552368164,replication,2025-12-17T12:57:20.261023
,Replication_F2,100.0,0.19977712631225586,100,100,0.08896183967590332,2,9,SUCCESS,0.0005533695220947266,replication,2025-12-17T12:57:22.466405
,Replication_F2,100.0,0.11131024360656738,100,100,0.10151410102844238,2,10,SUCCESS,0.0003769397735595703,replication,2025-12-17T12:57:24.580739
,Replication_F2,100.0,0.1777639389038086,100,100,0.10103368759155273,2,11,SUCCESS,0.0007250308990478516,replication,2025-12-17T12:57:26.761104
,Replication_F2,100.0,0.10293197631835938,100,100,0.08479738235473633,2,12,SUCCESS,0.0004589557647705078,replication,2025-12-17T12:57:28.869184
,Replication_F2,100.0,0.12021183967590332,100,100,0.09814786911010742,2,13,SUCCESS,0.00044846534729003906,replication,2025-12-17T12:57:30.994501
,Replication_F2,100.0,0.11535787582397461,100,100,0.10062003135681152,2,14,SUCCESS,0.0005962848663330078,replication,2025-12-17T12:57:33.112887
,Replication_F2,100.0,0.12993097305297852,100,100,0.1149897575378418,2,15,SUCCESS,0.0005991458892822266,replication,2025-12-17T12:57:35.244168
,Replication_F2,100.0,0.12155485153198242,100,100,0.1012263298034668,2,16,SUCCESS,0.0005767345428466797,replication,2025-12-17T12:57:37.370898
,Replication_F2,100.0,0.12299203872680664,100,100,0.10192465782165527,2,17,SUCCESS,0.0005033016204833984,replication,2025-12-17T12:57:39.494248
,Replication_F2,100.0,0.09921789169311523,100,100,0.08434772491455078,2,18,SUCCESS,0.0004305839538574219,replication,2025-12-17T12:57:41.598545
,Replication_F2,100.0,0.14574217796325684,100,100,0.09936237335205078,2,19,SUCCESS,0.0004177093505859375,replication,2025-12-17T12:57:43.747341
,Replication_F2,100.0,0.13088274002075195,100,100,0.11560177803039551,2,20,SUCCESS,0.00039076805114746094,replication,2025-12-17T12:57:45.883336
,Replication_F3,100.0,0.11706876754760742,100,100,0.10581636428833008,3,1,SUCCESS,0.0004496574401855469,replication,2025-12-17T12:57:46.000477
,Replication_F3,100.0,0.12130403518676758,100,100,0.11140799522399902,3,2,SUCCESS,0.0004019737243652344,replication,2025-12-17T12:57:48.126890
,Replication_F3,100.0,0.12359285354614258,100,100,0.10984969139099121,3,3,SUCCESS,0.0004162788391113281,replication,2025-12-17T12:57:50.251607
,Replication_F3,100.0,0.12436366081237793,100,100,0.11090636253356934,3,4,SUCCESS,0.0004782676696777344,replication,2025-12-17T12:57:52.379997
,Replication_F3,100.0,0.10850286483764648,100,100,0.09422779083251953,3,5,SUCCESS,0.0004680156707763672,replication,2025-12-17T12:57:54.492741
,Replication_F3,100.0,0.1235048770904541,100,100,0.11472678184509277,3,6,SUCCESS,0.00042319297790527344,replication,2025-12-17T12:57:56.619837
,Replication_F3,100.0,0.11156511306762695,100,100,0.09563231468200684,3,7,SUCCESS,0.00040268898010253906,replication,2025-12-17T12:57:58.736481
,Replication_F3,100.0,0.21244096755981445,100,100,0.09967422485351562,3,8,SUCCESS,0.0004265308380126953,replication,2025-12-17T12:58:00.955771
,Replication_F3,100.0,0.12936902046203613,100,100,0.11476922035217285,3,9,SUCCESS,0.0012302398681640625,replication,2025-12-17T12:58:03.090225
,Replication_F3,100.0,0.1337287425994873,100,100,0.11574578285217285,3,10,SUCCESS,0.0004150867462158203,replication,2025-12-17T12:58:05.228444
,Replication_F3,100.0,0.12400627136230469,100,100,0.10806107521057129,3,11,SUCCESS,0.0004892349243164062,replication,2025-12-17T12:58:07.355639
,Replication_F3,100.0,0.11395716667175293,100,100,0.09998679161071777,3,12,SUCCESS,0.0004975795745849609,replication,2025-12-17T12:58:09.474714
,Replication_F3,100.0,0.13738799095153809,100,100,0.11395406723022461,3,13,SUCCESS,0.0007946491241455078,replication,2025-12-17T12:58:11.614140
,Replication_F3,100.0,0.10582613945007324,100,100,0.08387470245361328,3,14,SUCCESS,0.0012879371643066406,replication,2025-12-17T12:58:13.725093
,Replication_F3,100.0,0.11904096603393555,100,100,0.09768152236938477,3,15,SUCCESS,0.00048804283142089844,replication,2025-12-17T12:58:15.848324
,Replication_F3,100.0,0.13315415382385254,100,100,0.09789681434631348,3,16,SUCCESS,0.0011484622955322266,replication,2025-12-17T12:58:17.984572
,Replication_F3,100.0,0.11105799674987793,100,100,0.0899970531463623,3,17,SUCCESS,0.0010175704956054688,replication,2025-12-17T12:58:20.100461
,Replication_F3,100.0,0.11938834190368652,100,100,0.10326361656188965,3,18,SUCCESS,0.00042510032653808594,replication,2025-12-17T12:58:22.224625
,Replication_F3,100.0,0.1220552921295166,100,100,0.09142923355102539,3,19,SUCCESS,0.0004811286926269531,replication,2025-12-17T12:58:24.349755
,Replication_F3,100.0,0.12282323837280273,100,100,0.09786272048950195,3,20,SUCCESS,0.0004725456237792969,replication,2025-12-17T12:58:26.477713
,Replication_F5,100.0,0.09502577781677246,100,100,0.08377885818481445,5,1,SUCCESS,0.0005903244018554688,replication,2025-12-17T12:58:26.573066
,Replication_F5,100.0,0.1300809383392334,100,100,0.11310100555419922,5,2,SUCCESS,0.0008244514465332031,replication,2025-12-17T12:58:28.704205
,Replication_F5,100.0,0.1235811710357666,100,100,0.08546996116638184,5,3,SUCCESS,0.0006520748138427734,replication,2025-12-17T12:58:30.831995
,Replication_F5,100.0,0.10709095001220703,100,100,0.08648800849914551,5,4,SUCCESS,0.0014107227325439453,replication,2025-12-17T12:58:32.942783
,Replication_F5,100.0,0.12714076042175293,100,100,0.10763144493103027,5,5,SUCCESS,0.0011646747589111328,replication,2025-12-17T12:58:35.074477
,Replication_F5,100.0,0.12086796760559082,100,100,0.08568024635314941,5,6,SUCCESS,0.0006887912750244141,replication,2025-12-17T12:58:37.196053
,Replication_F5,100.0,0.1209421157836914,100,100,0.10225415229797363,5,7,SUCCESS,0.0012118816375732422,replication,2025-12-17T12:58:39.318362
,Replication_F5,100.0,0.13462400436401367,100,100,0.10744237899780273,5,8,SUCCESS,0.0013835430145263672,replication,2025-12-17T12:58:41.454909
,Replication_F5,100.0,0.13737916946411133,100,100,0.11501932144165039,5,9,SUCCESS,0.0011453628540039062,replication,2025-12-17T12:58:43.596926
,Replication_F5,100.0,0.13877487182617188,100,100,0.11758637428283691,5,10,SUCCESS,0.001371145248413086,replication,2025-12-17T12:58:45.740122
,Replication_F5,100.0,0.10711812973022461,100,100,0.08960938453674316,5,11,SUCCESS,0.0005044937133789062,replication,2025-12-17T12:58:47.852425
,Replication_F5,100.0,0.11613726615905762,100,100,0.09806299209594727,5,12,SUCCESS,0.0018455982208251953,replication,2025-12-17T12:58:49.972349
,Replication_F5,100.0,0.14615607261657715,100,100,0.11983609199523926,5,13,SUCCESS,0.0013647079467773438,replication,2025-12-17T12:58:52.120435
,Replication_F5,100.0,0.11782193183898926,100,100,0.09867978096008301,5,14,SUCCESS,0.0011935234069824219,replication,2025-12-17T12:58:54.243524
,Replication_F5,100.0,0.10373592376708984,100,100,0.09276008605957031,5,15,SUCCESS,0.0006804466247558594,replication,2025-12-17T12:58:56.351872
,Replication_F5,100.0,0.12732219696044922,100,100,0.10441255569458008,5,16,SUCCESS,0.0014159679412841797,replication,2025-12-17T12:58:58.483560
,Replication_F5,100.0,0.11953186988830566,100,100,0.09333348274230957,5,17,SUCCESS,0.0014264583587646484,replication,2025-12-17T12:59:00.606062
,Replication_F5,100.0,0.118988037109375,100,100,0.09687948226928711,5,18,SUCCESS,0.0014383792877197266,replication,2025-12-17T12:59:02.725992
,Replication_F5,100.0,0.11346888542175293,100,100,0.08758044242858887,5,19,SUCCESS,0.0014345645904541016,replication,2025-12-17T12:59:04.842150
,Replication_F5,100.0,0.13723087310791016,100,100,0.11826109886169434,5,20,SUCCESS,0.0009572505950927734,replication,2025-12-17T12:59:06.984084
30,Hybrid_30s_F3,100.0,0.12274622917175293,100,100,0.10526418685913086,3,1,SUCCESS,0.0011200904846191406,hybrid,2025-12-17T12:59:07.107081
30,Hybrid_30s_F3,100.0,0.12229132652282715,100,100,0.09464669227600098,3,2,SUCCESS,0.0016257762908935547,hybrid,2025-12-17T12:59:09.234473
30,Hybrid_30s_F3,100.0,0.12578296661376953,100,100,0.09644150733947754,3,3,SUCCESS,0.001659393310546875,hybrid,2025-12-17T12:59:11.365399
30,Hybrid_30s_F3,100.0,0.18668127059936523,100,100,0.15244722366333008,3,4,SUCCESS,0.0034067630767822266,hybrid,2025-12-17T12:59:13.554011
30,Hybrid_30s_F3,100.0,0.12186813354492188,100,100,0.09796547889709473,3,5,SUCCESS,0.0016255378723144531,hybrid,2025-12-17T12:59:15.677942
30,Hybrid_30s_F3,100.0,0.13455581665039062,100,100,0.11191320419311523,3,6,SUCCESS,0.0017549991607666016,hybrid,2025-12-17T12:59:17.816879
30,Hybrid_30s_F3,100.0,0.13949298858642578,100,100,0.11620879173278809,3,7,SUCCESS,0.001493215560913086,hybrid,2025-12-17T12:59:19.957454
30,Hybrid_30s_F3,100.0,0.10513901710510254,100,100,0.09241199493408203,3,8,SUCCESS,0.0006811618804931641,hybrid,2025-12-17T12:59:22.066002
30,Hybrid_30s_F3,100.0,0.275784969329834,100,100,0.10724759101867676,3,9,SUCCESS,0.004324913024902344,hybrid,2025-12-17T12:59:24.360982
30,Hybrid_30s_F3,100.0,0.13827204704284668,100,100,0.08560585975646973,3,10,SUCCESS,0.0016825199127197266,hybrid,2025-12-17T12:59:26.502358
30,Hybrid_30s_F3,100.0,0.11263513565063477,100,100,0.09489059448242188,3,11,SUCCESS,0.0006992816925048828,hybrid,2025-12-17T12:59:28.618948
30,Hybrid_30s_F3,100.0,0.1413440704345703,100,100,0.11720609664916992,3,12,SUCCESS,0.0014698505401611328,hybrid,2025-12-17T12:59:30.765398
30,Hybrid_30s_F3,100.0,0.13432002067565918,100,100,0.11762762069702148,3,13,SUCCESS,0.0008726119995117188,hybrid,2025-12-17T12:59:32.903542
30,Hybrid_30s_F3,100.0,0.130753755569458,100,100,0.10708189010620117,3,14,SUCCESS,0.0022389888763427734,hybrid,2025-12-17T12:59:35.038773
30,Hybrid_30s_F3,100.0,0.14094090461730957,100,100,0.12224507331848145,3,15,SUCCESS,0.0010802745819091797,hybrid,2025-12-17T12:59:37.184935
30,Hybrid_30s_F3,100.0,0.11600089073181152,100,100,0.0884549617767334,3,16,SUCCESS,0.001279592514038086,hybrid,2025-12-17T12:59:39.303439
30,Hybrid_30s_F3,100.0,0.15062475204467773,100,100,0.12139034271240234,3,17,SUCCESS,0.0014264583587646484,hybrid,2025-12-17T12:59:41.455125
30,Hybrid_30s_F3,100.0,0.2152409553527832,100,100,0.1187295913696289,3,18,SUCCESS,0.0070264339447021484,hybrid,2025-12-17T12:59:43.670797
